tenure_months,monthly_logins,last_login_days_ago,total_revenue,payment_failures,csat_score,churn,gender_Male,country_Bangladesh,country_Canada,country_Germany,country_India,country_UK,country_USA,city_Delhi,city_Dhaka,city_London,city_New York,city_Sydney,city_Toronto,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_None,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
41,28,19,820,1,4.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
33,25,2,330,1,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
14,24,2,140,0,3.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False
56,13,7,1680,0,3.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
28,27,14,840,0,5.0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
29,15,6,870,1,4.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False
43,0,0,2150,0,5.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True
40,21,8,800,0,1.0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23,12,14,230,1,3.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
44,21,1,440,1,4.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False
38,20,38,380,1,3.0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
49,6,3,4900,0,2.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
43,36,13,860,0,1.0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
10,13,0,200,0,3.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
27,31,10,270,0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
8,13,9,400,0,4.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False
44,20,11,1320,0,1.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
53,23,5,530,0,5.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4,0,24,400,1,5.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
21,14,5,1050,0,2.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
21,22,14,1050,0,3.0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
30,20,10,600,0,4.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
13,20,8,390,1,4.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True
58,29,9,2900,0,5.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False
3,12,19,60,1,4.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False
20,20,27,200,0,2.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
36,6,16,360,1,3.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
40,15,9,800,0,3.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
5,32,4,100,0,4.0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False
22,20,5,1100,0,3.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False
58,15,2,1160,1,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2,12,3,60,0,4.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
25,6,30,1250,1,3.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False
40,29,4,2800,1,3.0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
24,41,8,1200,1,3.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False
58,15,0,1160,0,4.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False
5,1,5,500,1,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
16,35,18,160,0,3.0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
53,11,25,1590,0,5.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
15,23,8,450,2,5.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
51,25,6,1020,0,5.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13,31,0,650,0,5.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
11,17,5,550,0,5.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
16,24,5,160,1,4.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False
18,16,9,360,0,3.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
25,0,9,500,0,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
47,15,17,470,0,4.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
38,23,0,760,0,3.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False
40,10,5,400,0,5.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True
4,20,3,200,0,4.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
53,22,17,1590,1,4.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True
58,33,29,2900,0,3.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True
48,10,7,2400,0,4.0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
21,22,14,2100,1,3.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
11,9,23,1100,1,2.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False
58,0,6,1740,0,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
52,15,7,1040,0,2.0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
59,14,13,590,1,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
34,23,74,680,1,3.0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
30,31,12,1500,0,3.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
